,artist,screen_name,hotttnesss,num_tweets,recommendations,scores
137,Green Day,GreenDay,0.786454,200,"[u'Green Day', u'Selena Gomez', u'Massive Attack', u'Tame Impala', u'Trina']","[  3.33200094e-08   1.19132930e+00   1.19999857e+00   1.21969046e+00
   1.22076884e+00]"
138,Inna,inna_ro,0.786131,199,"[u'Inna', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']",[ 0.          1.15057911  1.17294445  1.18812894  1.20549663]
139,Lata Mangeshkar,mangeshkarlata,0.785858,200,"[u'Lata Mangeshkar', u'Atif Aslam', u'Asha Bhosle', u'Jaheim', u'Busta Rhymes']",[ 0.          1.18157458  1.30336996  1.31242221  1.33109779]
140,Tim McGraw,TheTimMcGraw,0.785631,199,"[u'Tim McGraw', u'Faith Hill', u'Massive Attack', u'Selena Gomez', u'Boy & Bear']","[  3.65002415e-08   1.12605074e+00   1.28270852e+00   1.28293096e+00
   1.29410849e+00]"
141,Havana Brown,djhavanabrown,0.785552,196,"[u'Havana Brown', u'Timomatic', u'Selena Gomez', u'Massive Attack', u'Trina']",[ 0.          1.31282827  1.31699234  1.32584655  1.33034437]
142,Wilkinson,WilkinsonUK,0.785349,200,"[u'Wilkinson', u'Sub Focus', u'Chase & Status', u'Bastille', u'Selena Gomez']","[  1.06415576e-07   1.29673335e+00   1.31623208e+00   1.32357121e+00
   1.32630160e+00]"
143,Nine Inch Nails,nineinchnails,0.785348,200,"[u'Nine Inch Nails', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']",[ 0.          1.15210743  1.15582183  1.18913359  1.19159196]
144,Lykke Li,LykkeLi,0.785162,200,"[u'Lykke Li', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          0.98775018  1.00200918  1.05681818  1.06411883]
145,Alejandro Sanz,AlejandroSanz,0.784345,200,"[u'Alejandro Sanz', u'Reik', u'Dani Mart\xedn', u'No te va Gustar', u'Noel Torres']","[  2.98023224e-08   9.43686137e-01   9.54796020e-01   9.62941542e-01
   9.63644843e-01]"
146,Zendaya,Zendaya,0.784342,200,"[u'Zendaya', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']",[ 0.          1.27439042  1.28697263  1.2924513   1.30097408]
147,Steve Aoki,steveaoki,0.784279,200,"[u'Steve Aoki', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']","[  2.98023224e-08   1.24124915e+00   1.24673293e+00   1.26416192e+00
   1.26969119e+00]"
148,Agnes Obel,agnesobel,0.784252,147,"[u'Agnes Obel', u'Massive Attack', u'Selena Gomez', u'Lykke Li', u'Trina']","[  9.54139864e-08   1.28291566e+00   1.28490318e+00   1.29966138e+00
   1.30301486e+00]"
149,Christina Perri,christinaperri,0.784045,200,"[u'Christina Perri', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lykke Li']","[  1.49011612e-08   1.15440914e+00   1.17366258e+00   1.19149187e+00
   1.19335981e+00]"
150,Wiz Khalifa,wizkhalifa,0.783989,200,"[u'Wiz Khalifa', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lykke Li']","[  4.47034836e-08   1.24844260e+00   1.25362043e+00   1.26642123e+00
   1.27661551e+00]"
151,MGMT,whoisMGMT,0.783861,200,"[u'MGMT', u'Selena Gomez', u'Massive Attack', u'Lou Reed', u'Trina']","[  2.10734243e-08   1.20081315e+00   1.21200370e+00   1.21946260e+00
   1.22750569e+00]"
152,Alesso,Alesso,0.783272,198,"[u'Alesso', u'Calvin Harris', u'Selena Gomez', u'Massive Attack', u'James Blake']",[ 0.          1.13077487  1.32587786  1.33123536  1.33551674]
153,Jessica Mauboy,jessicamauboy,0.782921,195,"[u'Jessica Mauboy', u'Selena Gomez', u'Sara Bareilles', u'Lana Del Rey', u'Ariana Grande']",[ 0.          1.33637641  1.3391856   1.34020046  1.34081433]
154,The Black Keys,theblackkeys,0.782857,200,"[u'The Black Keys', u'Selena Gomez', u'Massive Attack', u'Arctic Monkeys', u'Tame Impala']",[ 0.          1.20670978  1.20970513  1.22723316  1.23319926]
155,Sub Focus,subfocus,0.782497,199,"[u'Sub Focus', u'Selena Gomez', u'Massive Attack', u'Maya Jane Coles', u'Booka Shade']",[ 0.          1.15757412  1.16466582  1.16631509  1.18482011]
156,Lawson,LawsonOfficial,0.782288,200,"[u'Lawson', u'Jake Bugg', u'You Me At Six', u'Florida Georgia Line', u'Selena Gomez']",[ 0.          1.3208895   1.32465099  1.32748262  1.32759273]
157,Shakira,shakira,0.782161,200,"[u'Shakira', u'No te va Gustar', u'Alejandro Sanz', u'Reik', u'Noel Torres']","[  7.81423485e-08   1.21796974e+00   1.24577728e+00   1.24693469e+00
   1.25351558e+00]"
158,Tegan and Sara,teganandsara,0.782124,200,"[u'Tegan and Sara', u'fun.', u'Selena Gomez', u'Massive Attack', u'Sara Bareilles']",[ 0.          1.18475099  1.18887376  1.2034874   1.21309261]
159,M83,m83news,0.781845,198,"[u'M83', u'Selena Gomez', u'Massive Attack', u'Tame Impala', u'The Cranberries']",[ 0.          1.22152245  1.22614674  1.24558954  1.24573508]
160,30 Seconds to Mars,30SECONDSTOMARS,0.78171,200,"[u'30 Seconds to Mars', u'You Me At Six', u'Selena Gomez', u'Massive Attack', u'Trina']","[  3.65002415e-08   1.18151219e+00   1.22736660e+00   1.24004026e+00
   1.25474721e+00]"
161,Cage the Elephant,CageTheElephant,0.781303,200,"[u'Cage the Elephant', u'Selena Gomez', u'Massive Attack', u'Lou Reed', u'Trina']",[ 0.          1.28088584  1.28591234  1.29430312  1.29811352]
162,Evanescence,evanescence,0.781187,198,"[u'Evanescence', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']",[ 0.          1.27814663  1.28578462  1.29639259  1.30198025]
163,The Weeknd,theweeknd,0.781082,200,"[u'The Weeknd', u'Kiss', u'Selena Gomez', u'Massive Attack', u'Trina']","[  5.16191366e-08   1.22847806e+00   1.22862963e+00   1.23979724e+00
   1.24224045e+00]"
164,Banda Los Recoditos,BANDARECODITOSS,0.781042,199,"[u'Banda Los Recoditos', u'Banda El Recodo', u'No te va Gustar', u'Reik', u'Noel Torres']","[  1.82501207e-08   9.12332416e-01   9.88677993e-01   1.03031095e+00
   1.03634676e+00]"
165,Krewella,krewellayasmine,0.781006,200,"[u'Krewella', u'Selena Gomez', u'Christina Perri', u'JoJo', u'Ariana Grande']","[  2.58095683e-08   1.31252182e+00   1.31756856e+00   1.31788968e+00
   1.31960785e+00]"
166,The BossHoss,thebosshoss,0.780675,200,"[u'The BossHoss', u'Max Herre', u'Marteria', u'Helene Fischer', u'Andrea Berg']",[ 0.          1.17140578  1.20351594  1.22816843  1.23227221]
167,きゃりーぱみゅぱみゅ,pamyurin,0.779836,200,"[u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']","[  6.32202728e-08   1.16586695e+00   1.17309681e+00   1.19926035e+00
   1.20421997e+00]"
168,Scandal,scandal_band,0.779019,200,"[u'Scandal', u'Selena Gomez', u'Massive Attack', u'Lou Reed', u'Trina']","[  2.58095683e-08   1.28839403e+00   1.29017868e+00   1.29860070e+00
   1.30509220e+00]"
169,Luan Santana,luansantana,0.77892,200,"[u'Luan Santana', u'Munhoz & Mariano', u'Pitty', u'Jo\xe3o Neto e Frederico', u'Ivete Sangalo']",[ 0.          1.119441    1.11976783  1.15147857  1.15255717]
170,Cassadee Pope,CassadeePope,0.778848,200,"[u'Cassadee Pope', u'Florida Georgia Line', u'Selena Gomez', u'Maya Jane Coles', u'Big Daddy Weave']",[ 0.          1.25912277  1.26784828  1.27524564  1.27845152]
171,Dimitri Vegas,dimitrivegas,0.778785,199,"[u'Dimitri Vegas', u'Nicky Romero', u'David Guetta', u'Selena Gomez', u'Massive Attack']",[ 0.          1.31799079  1.32970228  1.34135383  1.34696257]
172,2PM,follow_2PM,0.778332,63,"[u'2PM', u'Arcade Fire', u'The Strokes', u'Selena Gomez', u'Eminem']","[  5.37269007e-08   1.29372922e+00   1.30625114e+00   1.31209550e+00
   1.31363945e+00]"
173,David Bisbal,davidbisbal,0.778255,200,"[u'David Bisbal', u'Marco Antonio Sol\xeds', u'Alejandro Sanz', u'Reik', u'Espinoza Paz']","[  4.21468485e-08   9.38718545e-01   1.03779751e+00   1.08517033e+00
   1.09466648e+00]"
174,Juan Magan,JuanMaganMusic,0.777596,174,"[u'Juan Magan', u'No te va Gustar', u'Reik', u'La Oreja de Van Gogh', u'Alejandro Sanz']","[  2.35608046e-08   1.19457222e+00   1.21993371e+00   1.22638858e+00
   1.22662271e+00]"
175,Phoenix,wearephoenix,0.777539,200,"[u'Phoenix', u'Selena Gomez', u'Massive Attack', u'Tame Impala', u'Trina']",[ 0.          1.2594066   1.26386535  1.27649821  1.28030269]
176,Vampire Weekend,vampireweekend,0.777485,150,"[u'Vampire Weekend', u'Selena Gomez', u'Massive Attack', u'The Cranberries', u'Mumford and Sons']",[ 0.          1.1782685   1.18259982  1.19043895  1.197854  ]
177,Phillip Phillips,Phillips,0.777288,200,"[u'Phillip Phillips', u'Imagine Dragons', u'Ariana Grande', u'Florida Georgia Line', u'Chris Tomlin']","[  3.65002415e-08   1.22548487e+00   1.29537506e+00   1.30574768e+00
   1.30589389e+00]"
178,Sunidhi Chauhan,SunidhiChauhan5,0.776882,199,"[u'Sunidhi Chauhan', u'Selena Gomez', u'Sara Bareilles', u'Trina', u'Massive Attack']",[ 0.          1.34262682  1.35131792  1.3514873   1.35204275]
179,Bob Marley,bobmarley,0.776214,200,"[u'Bob Marley', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          1.13055734  1.14113342  1.16974441  1.17558951]
180,Tyler Farr,tylerfarr,0.776127,199,"[u'Tyler Farr', u'Florida Georgia Line', u'Lee Brice', u'Craig Campbell', u'Selena Gomez']",[ 0.          1.20548187  1.27713182  1.30377779  1.30446579]
181,Kodaline,Kodaline,0.775659,200,"[u'Kodaline', u'Selena Gomez', u'Massive Attack', u'Trina', u'James Blake']",[ 0.          1.23920153  1.25172341  1.26255849  1.26421502]
182,Ed Sheeran,edsheeran,0.775611,200,"[u'Ed Sheeran', u'Tori Kelly', u'Maya Jane Coles', u'Big Daddy Weave', u'Boy & Bear']",[ 0.          1.24858661  1.28087788  1.28259855  1.28361536]
183,Vitaa,VitaaOfficiel,0.775543,200,"[u'Vitaa', u'Emmanuel Moire', u'Joyce Jonathan', u'Booba', u'Rohff']",[ 0.          1.16033113  1.17824469  1.29530622  1.32509069]
184,Nickelback,Nickelback,0.775506,200,"[u'Nickelback', u'Selena Gomez', u'Massive Attack', u'Mumford and Sons', u'Boy & Bear']","[  1.49011612e-08   1.25025350e+00   1.26470543e+00   1.26657248e+00
   1.26919067e+00]"
185,Kid Ink,Kid_Ink,0.775344,200,"[u'Kid Ink', u'Chris Brown', u'Selena Gomez', u'Massive Attack', u'Trina']","[  2.10734243e-08   1.07993687e+00   1.30112629e+00   1.30896182e+00
   1.31543385e+00]"
186,Family of the Year,FamilyoftheYear,0.77484,198,"[u'Family of the Year', u'Atlas Genius', u'Selena Gomez', u'Big Daddy Weave', u'Maya Jane Coles']",[ 0.          0.95779774  1.32244399  1.32946051  1.33098219]
187,Snoop Dogg,SnoopDogg,0.774494,198,"[u'Snoop Dogg', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']","[  6.05288029e-08   1.23201060e+00   1.23866771e+00   1.25336406e+00
   1.26329641e+00]"
188,Oasis,oasis,0.774308,200,"[u'Oasis', u'Arcade Fire', u'The Cranberries', u'System of a Down', u'The Kooks']","[  2.58095683e-08   1.27902182e+00   1.29388935e+00   1.29696693e+00
   1.29786280e+00]"
189,Tiësto,tiesto,0.774059,200,"[u'Ti\xebsto', u'Selena Gomez', u'Massive Attack', u'Trina', u'James Blake']",[ 0.          1.2947908   1.30284454  1.3067673   1.31073084]
190,Aloe Blacc,aloeblacc,0.773997,198,"[u'Aloe Blacc', u'Avicii', u'Selena Gomez', u'Massive Attack', u'Trina']",[ 0.          1.18365206  1.28983758  1.29729696  1.3052503 ]
191,Vasco Rossi,vascorossi,0.773796,200,"[u'Vasco Rossi', u'Emis Killa', u'Massive Attack', u'Selena Gomez', u'Trina']","[  5.05322962e-08   1.21886546e+00   1.23760772e+00   1.25126320e+00
   1.27438938e+00]"
192,Foo Fighters,foofighters,0.773752,200,"[u'Foo Fighters', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']","[  8.09340216e-08   1.21016087e+00   1.21811070e+00   1.23590055e+00
   1.23874816e+00]"
193,Ciara,ciara,0.77346,197,"[u'Ciara', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lykke Li']","[  6.82856991e-08   1.18522437e+00   1.20341854e+00   1.21278024e+00
   1.23274934e+00]"
194,Babasónicos,Babasonicos_,0.773402,200,"[u'Babas\xf3nicos', u'No te va Gustar', u'Banda El Recodo', u'Reik', u'La Oreja de Van Gogh']","[  4.34439770e-08   1.06761454e+00   1.12904826e+00   1.13797403e+00
   1.14386469e+00]"
195,Gusttavo Lima,Gusttavo_lima,0.773098,200,"[u'Gusttavo Lima', u'Jo\xe3o Neto e Frederico', u'Pitty', u'Ivete Sangalo', u'Michel Tel\xf3']",[ 0.          1.1436328   1.14736663  1.20606233  1.22589266]
196,Karmin,karminmusic,0.77282,200,"[u'Karmin', u'Sean Kingston', u'Sara Bareilles', u'Selena Gomez', u'Nicki Minaj']",[ 0.          1.33572377  1.34453643  1.34464583  1.3447026 ]
197,CPM 22,CPM22,0.772319,200,"[u'CPM 22', u'Pitty', u'Luan Santana', u'Grupo Bom Gosto', u'Ivete Sangalo']",[ 0.          1.15637341  1.17184873  1.18850636  1.20348609]
198,絢香,Ayaka_1218,0.772059,200,"[u'\u7d62\u9999', u'Selena Gomez', u'Massive Attack', u'Nicki Minaj', u'James Blake']",[ 0.          1.34326144  1.34651867  1.34739986  1.34953359]
199,AFI,AFI,0.771745,200,"[u'AFI', u'Selena Gomez', u'Massive Attack', u'System of a Down', u'Arcade Fire']","[  5.16191366e-08   1.24204714e+00   1.24504485e+00   1.25004704e+00
   1.25120069e+00]"
200,Hunter Hayes,HunterHayes,0.771574,200,"[u'Hunter Hayes', u'Jason Mraz', u'Selena Gomez', u'Sara Evans', u'Florida Georgia Line']","[  5.57550399e-08   1.31000791e+00   1.31984599e+00   1.32570099e+00
   1.33016984e+00]"
201,Trivium,TriviumOfficial,0.771485,200,"[u'Trivium', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          1.24529519  1.25017507  1.26860816  1.27210354]
202,Tamar Braxton,TamarBraxtonHer,0.771312,199,"[u'Tamar Braxton', u'John Legend', u'Mary J. Blige', u'Ariana Grande', u'Selena Gomez']","[  8.42936970e-08   1.31872096e+00   1.36141305e+00   1.37052414e+00
   1.37166713e+00]"
203,Eros Ramazzotti,RamazzottiEros,0.771296,197,"[u'Eros Ramazzotti', u'Emis Killa', u'Vasco Rossi', u'Marco Antonio Sol\xeds', u'Dani Mart\xedn']",[ 0.          1.32924083  1.33504063  1.36405453  1.36741297]
204,DJ Khaled,djkhaled,0.771278,200,"[u'DJ Khaled', u'Rick Ross', u'Selena Gomez', u'Trina', u'French Montana']",[ 0.          1.26736618  1.27343059  1.27916525  1.27931615]
205,Joe Nichols,JoeNichols,0.770967,199,"[u'Joe Nichols', u'Randy Houser', u'Cassadee Pope', u'Florida Georgia Line', u'Craig Campbell']",[ 0.          1.32685484  1.32959732  1.33395515  1.33436622]
206,Dvbbs,DVBBS,0.770844,200,"[u'Dvbbs', u'Krewella', u'Sander van Doorn', u'Nicki Minaj', u'Florida Georgia Line']","[  3.65002415e-08   1.33024546e+00   1.36781874e+00   1.37008078e+00
   1.37123906e+00]"
207,Fettes Brot,fettesbrot,0.770724,200,"[u'Fettes Brot', u'Max Herre', u'Marteria', u'Helene Fischer', u'Andrea Berg']","[  2.10734243e-08   1.16711022e+00   1.18474915e+00   1.23136450e+00
   1.23434829e+00]"
208,System of a Down,systemofadown,0.770293,135,"[u'System of a Down', u'Arcade Fire', u'The Cranberries', u'Selena Gomez', u'Massive Attack']",[ 0.          1.21623447  1.22255994  1.23128667  1.23527669]
209,Flume,flumemusic,0.769729,200,"[u'Flume', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']",[ 0.          1.17381186  1.18649855  1.2115864   1.21814513]
210,Keane,keaneofficial,0.76965,200,"[u'Keane', u'Selena Gomez', u'Massive Attack', u'Trina', u'The Cranberries']","[  3.49463207e-08   1.32942169e+00   1.33291980e+00   1.33943497e+00
   1.33981584e+00]"
211,The Avett Brothers,theavettbros,0.769437,199,"[u'The Avett Brothers', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']",[ 0.          1.23891863  1.24699024  1.25900095  1.25922599]
212,Carlos Vives,carlosvives,0.769207,200,"[u'Carlos Vives', u'No te va Gustar', u'Reik', u'Alejandro Sanz', u'Mal\xfa']",[ 0.          1.10127808  1.12281454  1.12485217  1.1311951 ]
213,Foster the People,fosterthepeople,0.768617,191,"[u'Foster the People', u'Sara Bareilles', u'Selena Gomez', u'Nicki Minaj', u'P!nk']","[  3.33200094e-08   1.34289216e+00   1.34572751e+00   1.34612198e+00
   1.34693631e+00]"
214,Miguel,MiguelUnlimited,0.768094,200,"[u'Miguel', u'Selena Gomez', u'Mariah Carey', u'Sara Bareilles', u'P!nk']","[  4.82852809e-08   1.33621875e+00   1.33700806e+00   1.33722978e+00
   1.33728941e+00]"
215,Sky Ferreira,skyferreira,0.767619,195,"[u'Sky Ferreira', u'Selena Gomez', u'Massive Attack', u'Lorde', u'Trina']","[  3.49463207e-08   1.28361390e+00   1.29322380e+00   1.29581835e+00
   1.29984185e+00]"
216,Don Omar,DONOMAR,0.767318,200,"[u'Don Omar', u'No te va Gustar', u'Alejandro Sanz', u'Reik', u'Dani Mart\xedn']",[ 0.          1.25691236  1.25796526  1.26005666  1.26395611]
217,Lee Brice,leebrice,0.765925,200,"[u'Lee Brice', u'Tyler Farr', u'Florida Georgia Line', u'Selena Gomez', u'Mumford and Sons']",[ 0.          1.27713182  1.28188651  1.28534811  1.29504111]
218,Mariah Carey,MariahCarey,0.765634,200,"[u'Mariah Carey', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          1.21602177  1.21995357  1.24175334  1.25290592]
219,Reik,ReikMx,0.765304,200,"[u'Reik', u'No te va Gustar', u'Alejandro Sanz', u'La Oreja de Van Gogh', u'Noel Torres']","[  3.33200094e-08   9.17602506e-01   9.43686137e-01   9.77934057e-01
   9.79409530e-01]"
220,Motörhead,myMotorhead,0.765201,200,"[u'Mot\xf6rhead', u'Asking Alexandria', u'Selena Gomez', u'Massive Attack', u'Dream Theater']","[  4.94215606e-08   1.32832835e+00   1.33000543e+00   1.33398568e+00
   1.33667969e+00]"
221,Emmanuel Moire,EmoireOff,0.764528,200,"[u'Emmanuel Moire', u'Joyce Jonathan', u'Vitaa', u'Booba', u'Bob Sinclar']",[ 0.          0.92878421  1.16033113  1.23611244  1.28171287]
222,You Me At Six,youmeatsix,0.764453,199,"[u'You Me At Six', u'Selena Gomez', u'Massive Attack', u'Mumford and Sons', u'30 Seconds to Mars']",[ 0.          1.14523229  1.1703113   1.17761991  1.18151219]
223,Kaskade,kaskade,0.76384,200,"[u'Kaskade', u'Moby', u'Nicki Minaj', u'Martin Solveig', u'Sara Bareilles']","[  3.65002415e-08   1.33975409e+00   1.34390003e+00   1.34490861e+00
   1.34675559e+00]"
224,Cut Copy,cutcopy,0.763511,200,"[u'Cut Copy', u'Selena Gomez', u'Massive Attack', u'Trina', u'The Cranberries']",[ 0.          1.12362004  1.12978114  1.1618448   1.16901996]
225,Hardwell,HARDWELL,0.763354,200,"[u'Hardwell', u'Selena Gomez', u'Massive Attack', u'Trina', u'Booka Shade']","[  3.65002415e-08   1.25276135e+00   1.26251292e+00   1.27771667e+00
   1.28151685e+00]"
226,Atif Aslam,itsaadee,0.763296,51,"[u'Atif Aslam', u'Lata Mangeshkar', u'Jaheim', u'Busta Rhymes', u'Selena Gomez']","[  4.21468485e-08   1.18157458e+00   1.30612771e+00   1.33808285e+00
   1.33998209e+00]"
227,The Head and the Heart,headandtheheart,0.763078,197,"[u'The Head and the Heart', u'You Me At Six', u'Boy & Bear', u'Selena Gomez', u'Sara Bareilles']",[ 0.          1.32383559  1.32831094  1.32843532  1.32888403]
228,Dream Theater,dreamtheaternet,0.763021,200,"[u'Dream Theater', u'Selena Gomez', u'Massive Attack', u'Lou Reed', u'Trina']",[ 0.          1.20542423  1.20660728  1.2367891   1.23744764]
229,Goo Goo Dolls,googoodolls,0.762983,199,"[u'Goo Goo Dolls', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          1.23174427  1.24311995  1.25834333  1.26517259]
230,Ke$ha,keshasuxx,0.762521,200,"[u'Ke$ha', u'Pitbull', u'Selena Gomez', u'Massive Attack', u'Trina']",[ 0.          0.99180893  1.25726487  1.26985321  1.27858253]
231,Willie Nelson,willienelson,0.762332,200,"[u'Willie Nelson', u'Selena Gomez', u'Massive Attack', u'Mumford and Sons', u'Trina']","[  6.90938420e-08   1.23905318e+00   1.24693060e+00   1.25554026e+00
   1.26167603e+00]"
232,Toby Keith,TobyKeithMusic,0.76163,197,"[u'Toby Keith', u'Nicki Minaj', u'Selena Gomez', u'Florida Georgia Line', u'Fall Out Boy']","[  8.29661543e-08   1.34197427e+00   1.34515011e+00   1.34583157e+00
   1.34814464e+00]"
233,Ms Mr,msmrsounds,0.760627,200,"[u'Ms Mr', u'Selena Gomez', u'Maya Jane Coles', u'Massive Attack', u'Tame Impala']","[  5.16191366e-08   1.24048683e+00   1.25177632e+00   1.25827404e+00
   1.25839313e+00]"
234,Amy Winehouse,amywinehouse,0.760555,145,"[u'Amy Winehouse', u'System of a Down', u'Adele', u'AFI', u'Arcade Fire']","[  6.32202728e-08   1.28810576e+00   1.29637946e+00   1.29725314e+00
   1.29925522e+00]"
235,Booka Shade,BookaShade,0.760102,198,"[u'Booka Shade', u'Selena Gomez', u'Massive Attack', u'Trina', u'Maya Jane Coles']",[ 0.          1.07050702  1.08321747  1.1278114   1.12927855]
236,Andrea Bocelli,bocelliandrea,0.759782,200,"[u'Andrea Bocelli', u'Selena Gomez', u'Massive Attack', u'Andrea Berg', u'Trina']",[ 0.          1.26881236  1.26900444  1.28262161  1.28878268]
237,A.R. Rahman,arrahman,0.759491,200,"[u'A.R. Rahman', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']","[  6.66400187e-08   1.17578985e+00   1.18394566e+00   1.20781540e+00
   1.21747708e+00]"
238,Eli Young Band,EliYoungBand,0.759131,199,"[u'Eli Young Band', u'Eric Paslay', u'Selena Gomez', u'Big Daddy Weave', u'Massive Attack']","[  6.32202728e-08   1.19948700e+00   1.26203161e+00   1.27219713e+00
   1.27390007e+00]"
239,Train,train,0.758638,200,"[u'Train', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          1.15856264  1.16883693  1.19399789  1.20015777]
240,Joyce Jonathan,joycejonathan,0.758248,200,"[u'Joyce Jonathan', u'Emmanuel Moire', u'Vitaa', u'Booba', u'Bob Sinclar']","[  3.65002415e-08   9.28784211e-01   1.17824469e+00   1.24086629e+00
   1.28203009e+00]"
241,Gerardo Ortiz,gerardoortiznet,0.758131,200,"[u'Gerardo Ortiz', u'Noel Torres', u'Espinoza Paz', u'Alejandro Sanz', u'No te va Gustar']",[ 0.          1.18288756  1.21712962  1.21994854  1.22168888]
242,B.o.B,bobatl,0.758025,200,"[u'B.o.B', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lykke Li']",[ 0.          1.27616072  1.28467667  1.2948787   1.3007977 ]
243,Gorillaz,gorillazband,0.757799,199,"[u'Gorillaz', u'Massive Attack', u'Selena Gomez', u'Arcade Fire', u'System of a Down']",[ 0.          1.27763577  1.27944657  1.28248017  1.28966546]
244,K. Michelle,kmichelle,0.757628,199,"[u'K. Michelle', u'Nicki Minaj', u'Chris Brown', u'Selena Gomez', u'Massive Attack']","[  2.10734243e-08   1.32836310e+00   1.32860887e+00   1.32898870e+00
   1.33792885e+00]"
245,Thalia,thalia,0.757595,198,"[u'Thalia', u'No te va Gustar', u'Noel Torres', u'Reik', u'Alejandro Sanz']",[ 0.          1.21945793  1.23359268  1.23493705  1.23696643]
246,Michel Teló,micheltelo,0.757261,200,"[u'Michel Tel\xf3', u'Pitty', u'Munhoz & Mariano', u'Ivete Sangalo', u'Jo\xe3o Neto e Frederico']",[ 0.          1.15205328  1.17394126  1.18349375  1.20343156]
247,Backstreet Boys,backstreetboys,0.757223,198,"[u'Backstreet Boys', u'Selena Gomez', u'Florida Georgia Line', u'Massive Attack', u'Trina']",[ 0.          1.31527757  1.32298147  1.32521578  1.32689241]
248,Grouplove,GROUPLOVE,0.756755,200,"[u'Grouplove', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']","[  3.33200094e-08   1.29252103e+00   1.30114016e+00   1.30649184e+00
   1.30668322e+00]"
249,Alter Bridge,alterbridge,0.756586,199,"[u'Alter Bridge', u'Nicki Minaj', u'Halestorm', u'You Me At Six', u'P!nk']","[  6.90938420e-08   1.35906544e+00   1.36163065e+00   1.36393558e+00
   1.36557635e+00]"
250,Danny Brown,XDannyXBrownX,0.756213,199,"[u'Danny Brown', u'Chris Brown', u'Nicki Minaj', u'Selena Gomez', u'Macklemore']",[ 0.          1.3098185   1.31143943  1.31310021  1.3137579 ]
251,Tito El Bambino,Tbambino,0.755841,200,"[u'Tito El Bambino', u'Alejandro Sanz', u'Espinoza Paz', u'Reik', u'Noel Torres']","[  2.98023224e-08   1.01634199e+00   1.04644188e+00   1.05423215e+00
   1.06962195e+00]"
252,Jesse & Joy,jesseyjoy,0.755811,200,"[u'Jesse & Joy', u'Reik', u'No te va Gustar', u'Alejandro Sanz', u'Pablo Alboran']",[ 0.          1.15177107  1.16852897  1.19880311  1.20957675]
253,Motel,motelmx,0.755632,200,"[u'Motel', u'Reik', u'Alejandro Sanz', u'No te va Gustar', u'Marco Antonio Sol\xeds']",[ 0.          1.15889353  1.17362807  1.17734327  1.18389404]
254,Asking Alexandria,AfuckingA,0.755371,200,"[u'Asking Alexandria', u'Selena Gomez', u'Massive Attack', u'The Cranberries', u'Tame Impala']","[  2.10734243e-08   1.19530264e+00   1.20105813e+00   1.22199418e+00
   1.22583160e+00]"
255,Lucy Spraggan,lspraggan,0.755109,200,"[u'Lucy Spraggan', u'Selena Gomez', u'Gabrielle Aplin', u'Big Daddy Weave', u'Maya Jane Coles']",[ 0.          1.29946859  1.30487325  1.3058328   1.30728685]
256,Martin Solveig,martinsolveig,0.754421,200,"[u'Martin Solveig', u'Dillon Francis', u'David Guetta', u'Bob Sinclar', u'Selena Gomez']",[ 0.          1.20032738  1.30009778  1.31698877  1.31845945]
257,Black Sabbath,OfficialSabbath,0.754211,200,"[u'Black Sabbath', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          1.19142589  1.19483311  1.22013993  1.22706295]
258,Tame Impala,tameimpala,0.753959,200,"[u'Tame Impala', u'Selena Gomez', u'Massive Attack', u'Trina', u'Lou Reed']",[ 0.          0.99991558  1.01389838  1.06492213  1.07644935]
259,Bon Iver,boniver,0.75365,200,"[u'Bon Iver', u'Selena Gomez', u'Massive Attack', u'Trina', u'Tame Impala']",[ 0.          1.12443523  1.13043451  1.16520116  1.16611045]
