,artist,screen_name,hotttnesss,num_tweets,recommendations,scores
10,OneRepublic,OneRepublic,0.897243,199,"[u'OneRepublic', u'Tegan and Sara', u'The White Panda', u'Avril Lavigne', u'The Lumineers', u'Sara Bareilles', u'Maroon 5', u'The Kooks', u'Big Sean', u'Robin Thicke', u'Katie Melua', u'Fall Out Boy', u'Lady Antebellum', u'Asking Alexandria', u'Joe Bonamassa', u'INXS', u'Protest the Hero', u'Rise Against', u'Ellie Goulding', u'Metronomy']","[ 0.          0.47165408  0.48062788  0.48065406  0.48287736  0.48656641
  0.48723725  0.48952488  0.49136822  0.49700798  0.49826106  0.49871778
  0.50274924  0.50346102  0.50400465  0.50550293  0.50698034  0.50705899
  0.50708322  0.50732955]"
11,Pitbull,Pitbull,0.897232,200,"[u'Pitbull', u'Ke$ha', u'Inna', u'The Avett Brothers', u'Jason Der\xfclo', u'Justin Bieber', u'Avril Lavigne', u'Shania Twain', u'Justin Timberlake', u'The Naked And Famous', u'Red Hot Chili Peppers', u'Thalia', u'The White Panda', u'The Rolling Stones', u'Nine Inch Nails', u'Zendaya', u'Of Monsters and Men', u'Gogol Bordello', u'Ciara', u'Foo Fighters']","[ 0.          0.21198193  0.76268909  0.78134883  0.78364433  0.80202078
  0.80235437  0.80461472  0.80587597  0.80836475  0.81110841  0.81143807
  0.8115702   0.81178574  0.81214122  0.81460216  0.81473433  0.815392
  0.81596605  0.81783913]"
12,Calvin Harris,CalvinHarris,0.892015,200,"[u'Calvin Harris', u'Alesso', u'Fatboy Slim', u'Empire of the Sun', u'Sebastian Ingrosso', u'James Blake', u'Marilyn Manson', u'Fedde Le Grand', u'A.R. Rahman', u'The Lumineers', u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'Green Day', u'Ne-Yo', u'blink-182', u'Iggy Azalea', u'The Kooks', u'Flume', u'Marina and The Diamonds', u""Guns N' Roses"", u'Rise Against']","[ 0.          0.34156241  0.40770884  0.74804783  0.75871821  0.77426502
  0.77466405  0.78102982  0.78154956  0.78247829  0.78303496  0.78310791
  0.78377473  0.78510937  0.78538105  0.78736467  0.78817387  0.7887648
  0.79182948  0.79297082]"
13,Rihanna,rihanna,0.892014,200,"[u'Rihanna', u'Marina and The Diamonds', u'Big Sean', u'Ne-Yo', u'Swizz Beatz', u'Ciara', u'A.R. Rahman', u'Akon', u'Adam Lambert', u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'Marilyn Manson', u'Robbie Williams', u'Bob Marley', u'Meat Loaf', u'Black Sabbath', u'The Lumineers', u'Bliss n Eso', u'Fergie', u'Train', u'The Strypes']","[ 0.          0.35160803  0.35214493  0.35722447  0.36660006  0.38030924
  0.38698931  0.38736452  0.3957131   0.39720365  0.39766347  0.39837317
  0.39956709  0.39968234  0.40151949  0.40205138  0.40660233  0.40824483
  0.41062836  0.41303924]"
14,Justin Timberlake,jtimberlake,0.891543,200,"[u'Justin Timberlake', u""Guns N' Roses"", u'The Avett Brothers', u'Empire of the Sun', u'Imagine Dragons', u'Macklemore', u'Ciara', u'Straight No Chaser', u'The Band Perry', u'Green Day', u'Bliss n Eso', u'Christina Perri', u'Aerosmith', u'The Naked And Famous', u'Mia Martina', u'The Rolling Stones', u'Black Sabbath', u'The Kooks', u'Train', u'Nine Inch Nails']","[ 0.          0.50008384  0.50728323  0.51434248  0.51444604  0.51496471
  0.51508568  0.51747032  0.52042479  0.52111915  0.52112068  0.52459609
  0.52583952  0.52857482  0.52877382  0.52892721  0.53118992  0.53269248
  0.53588099  0.53748948]"
15,Arcade Fire,arcadefire,0.890179,200,"[u'Arcade Fire', u'Vampire Weekend', u'Eminem', u'System of a Down', u'AFI', u'The Strokes', u'Beck', u'Damien Rice', u'Marilyn Manson', u'Bon Iver', u'Nine Inch Nails', u'Of Monsters and Men', u'Gorillaz', u'fun.', u'The Lumineers', u'Radiohead', u'Kings of Leon', u'Mayday Parade', u'Rise Against', u'Rush']","[ 0.          0.38059277  0.40111558  0.42721825  0.42947289  0.43503053
  0.44940652  0.45537998  0.47925879  0.48510163  0.4854215   0.4854877
  0.49688995  0.5004055   0.50195526  0.50818544  0.50891245  0.51931494
  0.52556611  0.52619773]"
16,Passenger,passengermusic,0.88965,200,"[u'Passenger', u'Goldfrapp', u'Birdy', u'Olly Murs', u'Katie Melua', u'Jake Bugg', u'Joe Bonamassa', u'Gabrielle Aplin', u'Duke Dumont', u'Guy Sebastian', u'Meat Loaf', u'Maya Jane Coles', u'Coldplay', u'Ms Mr', u'Tom Odell', u'Boy & Bear', u'Metronomy', u'Martin Garrix', u'Kodaline', u'MGMT']","[ 0.          0.49395903  0.50147581  0.53819323  0.53990884  0.55535551
  0.56792839  0.57165606  0.58428555  0.5855654   0.58653411  0.59429913
  0.61010023  0.61172383  0.61213071  0.61448502  0.61908367  0.6217024
  0.6265762   0.62788279]"
17,Martin Garrix,MartinGarrix,0.886951,200,"[u'Martin Garrix', u'Ti\xebsto', u'Fedde Le Grand', u'Armin van Buuren', u'Nicky Romero', u'Protest the Hero', u'The Avett Brothers', u'Dillon Francis', u'Justin Bieber', u'Hardwell', u'Lucy Rose', u'Avril Lavigne', u'Guy Sebastian', u'Olly Murs', u'Christina Perri', u'Meat Loaf', u'Straight No Chaser', u'Boy & Bear', u'CHVRCHES', u'Jake Bugg']","[ 0.          0.53730608  0.54691714  0.55306334  0.56804288  0.5805479
  0.59057361  0.59080631  0.5957457   0.59753092  0.59791219  0.5982312
  0.59884022  0.60007078  0.60559258  0.60748905  0.60837124  0.6109477
  0.612215    0.61251222]"
18,Britney Spears,britneyspears,0.885061,200,"[u'Britney Spears', u'Carly Rae Jepsen', u'Sia', u'will.i.am', u'The Weeknd', u'Fergie', u'Kellie Pickler', u'Christina Perri', u'Kylie Minogue', u'Jason Der\xfclo', u'Mia Martina', u'Jennifer Lopez', u'Avril Lavigne', u'Flo Rida', u""Guns N' Roses"", u'Krewella', u'Banks', u'30 Seconds to Mars', u'Grouplove', u'Carrie Underwood']","[ 0.          0.4632093   0.54890042  0.56437204  0.59743357  0.64458874
  0.6575929   0.67351004  0.69262687  0.69703977  0.70077821  0.71670381
  0.7227885   0.72441221  0.72692497  0.72806887  0.73025376  0.73173689
  0.73213645  0.7324487 ]"
19,Justin Bieber,justinbieber,0.883341,200,"[u'Justin Bieber', u'The Avett Brothers', u""Guns N' Roses"", u'Psy', u'Rihanna', u'Nine Inch Nails', u'Metronomy', u'A.R. Rahman', u'Gotye', u'Black Sabbath', u'Asking Alexandria', u'Ne-Yo', u'Green Day', u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'Protest the Hero', u'Robbie Williams', u'Bliss n Eso', u'The Strypes', u'Trivium', u'The Black Keys']","[ 0.          0.42103843  0.44603525  0.44895197  0.45110759  0.45217918
  0.45899334  0.46100987  0.4612704   0.46232525  0.46322421  0.46387577
  0.46389086  0.465589    0.4668003   0.47089807  0.47263449  0.47292431
  0.47457548  0.47462341]"
20,Arctic Monkeys,ArcticMonkeys,0.880889,200,"[u'Arctic Monkeys', u'The Strypes', u'The Black Keys', u'Of Monsters and Men', u'Vampire Weekend', u'Nine Inch Nails', u'Bon Iver', u'Marilyn Manson', u'The Lumineers', u'Bring Me the Horizon', u'James Blake', u'Mumford and Sons', u'Two Door Cinema Club', u'Editors', u'Black Sabbath', u'Tame Impala', u'Booka Shade', u'fun.', u'You Me At Six', u'Kings of Leon']","[ 0.          0.31095312  0.31766808  0.35941545  0.35987481  0.37597341
  0.38559066  0.38686771  0.39094939  0.40354879  0.41097111  0.41168465
  0.41348711  0.41413263  0.41438081  0.41624402  0.41855652  0.41913972
  0.43079268  0.43537005]"
21,Avril Lavigne,AvrilLavigne,0.878241,200,"[u'Avril Lavigne', u'Thomas Rhett', u'Mayday Parade', u'Nickelback', u'Asking Alexandria', u'Rise Against', u'Nine Inch Nails', u'Lady Antebellum', u'Meat Loaf', u'Bliss n Eso', u'Protest the Hero', u'Rush', u'Ne-Yo', u'Pentatonix', u'Marilyn Manson', u'Bob Marley', u'Bon Iver', u'Robin Thicke', u'The Avett Brothers', u'Green Day']","[ 0.          0.39047092  0.40025102  0.40463471  0.41404478  0.41667063
  0.41667281  0.41910116  0.41955935  0.42523023  0.42524154  0.42593606
  0.4261398   0.42862945  0.42909183  0.4312164   0.43414815  0.43510003
  0.4370292   0.43803738]"
22,Stromae,Stromae,0.877857,200,"[u'Stromae', u'Joyce Jonathan', u'Emmanuel Moire', u'Booba', u'Vitaa', u'Bob Sinclar', u'Arcade Fire', u'Hanni El Khatib', u'Mia Martina', u'The Strokes', u'Damien Rice', u'Eli Young Band', u'Beck', u'Phoenix', u'Eminem', u'Protest the Hero', u'Anna Calvi', u'Thalia', u'Vampire Weekend', u'Andr\xe9 Rieu']","[ 0.          0.41773877  0.41947394  0.48807722  0.49046428  0.61526621
  0.704904    0.71267546  0.71923708  0.71973723  0.72622545  0.74396485
  0.74580044  0.7468227   0.74719785  0.75967767  0.76352396  0.76621654
  0.76703709  0.77046794]"
23,Capital Cities,capitalcities,0.874642,200,"[u'Capital Cities', u'Fitz & The Tantrums', u'Mariah Carey', u'The Avett Brothers', u'Empire of the Sun', u'Hanni El Khatib', u'Bliss n Eso', u'The Naked And Famous', u'Nine Inch Nails', u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'The Lumineers', u'The White Panda', u'Blur', u'Green Day', u'Foo Fighters', u'Ciara', u'Straight No Chaser', u'Thalia', u'Ne-Yo', u'Black Sabbath']","[ 0.          0.13055939  0.96198885  0.96682122  0.97543039  0.97728488
  0.97737966  0.97907186  0.9802306   0.98052028  0.9810984   0.98135285
  0.98156384  0.98406726  0.9847056   0.98485445  0.98571799  0.988018
  0.98835821  0.98862255]"
24,P!nk,Pink,0.874534,199,"[u'P!nk', u'Pink Floyd', u'Matt Maher', u'Nicki Minaj', u'Metronomy', u""Guns N' Roses"", u'Adam Lambert', u'Carrie Underwood', u'Jennifer Lopez', u'Katie Melua', u'Shania Twain', u'A.R. Rahman', u'The Avett Brothers', u'Franz Ferdinand', u'The Civil Wars', u'Marina and The Diamonds', u'Mia Martina', u'Christina Perri', u'CHVRCHES', u'The Kooks']","[ 0.          0.40562257  0.62499308  0.63223563  0.63284347  0.63291765
  0.64020942  0.64276859  0.64756598  0.64799413  0.65060231  0.65261486
  0.65514525  0.65953923  0.66241548  0.66384311  0.66526731  0.66580575
  0.6658725   0.66670138]"
25,Jason Derülo,jasonderulo,0.873935,200,"[u'Jason Der\xfclo', u'Train', u'30 Seconds to Mars', u'The Avett Brothers', u'Ne-Yo', u'Elissa', u'Jason Aldean', u'Green Day', u'Robin Thicke', u'Thomas Rhett', u'Bliss n Eso', u'The Rolling Stones', u'Nine Inch Nails', u'Jennifer Lopez', u'Justin Bieber', u'Marina and The Diamonds', u'The Shins', u'Gogol Bordello', u'Juju', u'Empire of the Sun']","[ 0.          0.44131221  0.44378445  0.44749976  0.45236057  0.45915392
  0.45922395  0.46574911  0.47276906  0.4766727   0.48187713  0.48412733
  0.48589135  0.49011438  0.49112712  0.49294144  0.49397763  0.49484307
  0.49791878  0.50149   ]"
26,Bastille,BASTILLEdan,0.87375,200,"[u'Bastille', u'Protest the Hero', u'Sting', u'Katie Melua', u'Nine Inch Nails', u'The Strypes', u'Jake Bugg', u'Banks', u'John Newman', u'Avril Lavigne', u'Train', u'Tom Odell', u'The Shins', u'Bliss n Eso', u'Of Monsters and Men', u'Mayday Parade', u'Joe Bonamassa', u'Rush', u'Empire of the Sun', u'The Avett Brothers']","[ 0.          0.49817399  0.51719053  0.52062608  0.5209194   0.52464208
  0.52969763  0.53359277  0.53848731  0.53861166  0.53899287  0.54044834
  0.54101164  0.54257282  0.54398065  0.54631276  0.54698325  0.54777547
  0.54810895  0.54898027]"
27,John Newman,JohnNewmanMusic,0.871499,200,"[u'John Newman', u'Ellie Goulding', u'Rudimental', u'Tom Odell', u'Foxes', u'Bruno Mars', u'Nine Inch Nails', u'The Strypes', u'Sub Focus', u'Bliss n Eso', u'Protest the Hero', u'30 Seconds to Mars', u'Katie Melua', u'Editors', u'Alex Clare', u'The Kooks', u'Empire of the Sun', u'Bastille', u'Bombay Bicycle Club', u'Bring Me the Horizon']","[ 0.          0.41782794  0.44339495  0.5055868   0.50625134  0.5085289
  0.50880132  0.51894347  0.52051703  0.52774955  0.52788303  0.52850248
  0.52896432  0.53085073  0.53258987  0.53692955  0.5375326   0.53848731
  0.53948391  0.54237829]"
28,Linkin Park,linkinpark,0.869573,200,"[u'Linkin Park', u'Steve Aoki', u'blink-182', u'Empire of the Sun', u'Nine Inch Nails', u'Sting', u'Blur', u'Green Day', u'Bon Iver', u'The Lumineers', u'Marilyn Manson', u'Black Sabbath', u'Bob Marley', u'Bliss n Eso', u'The Avett Brothers', u'The Shins', u'The Rolling Stones', u'A.R. Rahman', u'The Naked And Famous', u'Thomas Rhett']","[ 0.          0.19518638  0.6042303   0.61035952  0.61756477  0.63275516
  0.63475039  0.63554829  0.63557391  0.63845886  0.63861434  0.63948036
  0.64045374  0.64126886  0.64374526  0.64496894  0.6472517   0.64843554
  0.65036035  0.65055102]"
29,Selena Gomez,selenagomez,0.867058,200,"[u'Selena Gomez', u'Trina', u'Massive Attack', u'Lou Reed', u'Tame Impala', u'Lykke Li', u'Swizz Beatz', u'James Blake', u'Akon', u'Booka Shade', u'blink-182', u'Marilyn Manson', u'Fergie', u'Big Daddy Weave', u'fun.', u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'Meat Loaf', u'Iggy Azalea', u'Rush', u'Rise Against']","[ 0.          0.12278923  0.1335059   0.21804326  0.22542802  0.23042222
  0.27094212  0.31130734  0.35998129  0.37169944  0.37250038  0.37746397
  0.39225393  0.39752886  0.40357613  0.40529251  0.40620671  0.40697225
  0.41496926  0.41547662]"
30,David Guetta,davidguetta,0.863906,200,"[u'David Guetta', u'Ne-Yo', u'Akon', u'Empire of the Sun', u'Booka Shade', u'Rihanna', u'Bliss n Eso', u'Train', u'Fedde Le Grand', u'Maya Jane Coles', u'Nine Inch Nails', u'The Avett Brothers', u'fun.', u'Bob Sinclar', u'Bon Iver', u'Bob Marley', u'The Lumineers', u'A.R. Rahman', u'Rise Against', u'Robbie Williams']","[ 0.          0.34757291  0.35187584  0.41600671  0.44517689  0.44615273
  0.45577407  0.45635662  0.4642533   0.46592727  0.46800911  0.47364796
  0.47466035  0.47474366  0.47867877  0.47900373  0.4811962   0.48148063
  0.48282098  0.48447489]"
31,Adele,OfficialAdele,0.862728,195,"[u'Adele', u'Gorillaz', u'Amy Winehouse', u'AFI', u'System of a Down', u'Agnes Obel', u'Rammstein', u'Oasis', u'Kings of Leon', u'Beck', u'The Avett Brothers', u'Arcade Fire', u'The Lumineers', u'A.R. Rahman', u'Nine Inch Nails', u'Green Day', u'Thomas Rhett', u'Radiohead', u'Meat Loaf', u'Train']","[ 0.          0.37760387  0.3838115   0.42158238  0.42230183  0.44350826
  0.48652521  0.5468818   0.57985441  0.60066465  0.61276358  0.61439381
  0.61753355  0.61790592  0.62337036  0.62933011  0.63379851  0.63457048
  0.63731319  0.63923587]"
32,Little Mix,LittleMixOffic,0.85774,200,"[u'Little Mix', u'Ben Howard', u'Lawson', u'Labrinth', u'James Arthur', u'Conor Maynard', u'Olly Murs', u'The Naked And Famous', u'The White Panda', u'Jennifer Lopez', u'The Civil Wars', u'Bliss n Eso', u'Ne-Yo', u'Demi Lovato', u'Metronomy', u'The Killers', u'2PM', u'Matt Maher', u'The Band Perry', u'Justin Bieber']","[ 0.          0.54635975  0.59101825  0.65316201  0.67640193  0.70749715
  0.72001583  0.72294517  0.72585546  0.72702011  0.72742532  0.72832199
  0.73005056  0.73046039  0.73063228  0.7321995   0.73352454  0.73489319
  0.73520047  0.73530432]"
33,Icona Pop,iconapop,0.857336,200,"[u'Icona Pop', u'Grouplove', u'The Black Keys', u'Sting', u'The White Panda', u'Jason Der\xfclo', u'The Avett Brothers', u'Slipknot', u'Juju', u'Foo Fighters', u'Justin Bieber', u'Red Hot Chili Peppers', u'Flume', u'MGMT', u'Black Sabbath', u'Green Day', u'Shakira', u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'Beck', u'Bliss n Eso']","[ 0.          0.52081808  0.52263286  0.52269841  0.54680178  0.54854134
  0.54966665  0.55113433  0.55214151  0.55468627  0.55750704  0.55930556
  0.56048812  0.56355659  0.56402218  0.56529514  0.56575109  0.56656472
  0.5673614   0.56788212]"
34,Zedd,Zedd,0.855405,200,"[u'Zedd', u'Dillon Francis', u'Nicky Romero', u'Foxes', u'Empire of the Sun', u'Fedde Le Grand', u'Martin Garrix', u'Ti\xebsto', u'Justin Bieber', u'The White Panda', u'Protest the Hero', u'Martin Solveig', u'Bombay Bicycle Club', u'David Guetta', u'Nine Inch Nails', u'Lady Antebellum', u'The Avett Brothers', u'Kaskade', u'Ne-Yo', u'Of Monsters and Men']","[ 0.          0.39065005  0.468325    0.48199164  0.59126965  0.5943673
  0.61469599  0.62756816  0.62862238  0.64983029  0.65056754  0.65404406
  0.65830561  0.65957223  0.65962281  0.66036184  0.66445109  0.6725135
  0.67427686  0.67555451]"
35,The Beatles,thebeatles,0.854498,200,"[u'The Beatles', u'Robbie Williams', u'Bob Marley', u'Rush', u'Lou Reed', u'Nine Inch Nails', u'James Blake', u'Meat Loaf', u'Marilyn Manson', u'Bon Iver', u'Swizz Beatz', u'Rise Against', u'\u304d\u3083\u308a\u30fc\u3071\u307f\u3085\u3071\u307f\u3085', u'fun.', u'Tegan and Sara', u'A.R. Rahman', u'Fergie', u'Tame Impala', u'The Lumineers', u'Booka Shade']","[ 0.          0.33131079  0.34305517  0.35022544  0.35663248  0.35674535
  0.35878821  0.3641613   0.36747794  0.36758497  0.36836488  0.37598739
  0.37663937  0.38035371  0.38750684  0.38765183  0.38788421  0.38891943
  0.38991191  0.39391572]"
36,The Killers,thekillers,0.854376,198,"[u'The Killers', u'The Lumineers', u'Metronomy', u'The Avett Brothers', u'Train', u'Nine Inch Nails', u'Of Monsters and Men', u'Il Divo', u'Vampire Weekend', u'The Naked And Famous', u""Guns N' Roses"", u'Mayday Parade', u'Bob Marley', u'A.R. Rahman', u'Robbie Williams', u'Black Sabbath', u'Adam Lambert', u'Bruce Springsteen', u'Editors', u'CHVRCHES']","[ 0.          0.41852831  0.43535372  0.43930491  0.45227075  0.45339284
  0.45671006  0.45747108  0.45877737  0.46048178  0.46357592  0.46439289
  0.46552725  0.46660849  0.46660907  0.46710148  0.47011727  0.47057129
  0.4708561   0.47276286]"
37,Naughty Boy,NaughtyBoyMusic,0.852674,200,"[u'Naughty Boy', u'Emeli Sande', u'Rudimental', u'Wiz Khalifa', u'Tinie Tempah', u'John Newman', u'The White Panda', u'Grouplove', u'Juju', u'The Avett Brothers', u'The Smashing Pumpkins', u'Gogol Bordello', u'Metronomy', u'Matt Maher', u'The Kooks', u'Jay-Z', u'Snow Patrol', u'Trivium', u'Bun B', u'Ellie Goulding']","[ 0.          0.36320136  0.69333747  0.78314549  0.7962098   0.79650745
  0.79721812  0.79749788  0.79783396  0.797861    0.79921106  0.79933801
  0.8012134   0.80316429  0.80455002  0.80557353  0.81264121  0.8133066
  0.81482246  0.81550512]"
38,Paramore,paramore,0.852645,199,"[u'Paramore', u'Metric', u'Iggy Azalea', u'Marilyn Manson', u'blink-182', u'The Lumineers', u'Swizz Beatz', u'Bliss n Eso', u'Mayday Parade', u'fun.', u'Tegan and Sara', u'The Shins', u'Jimmy Cliff', u'Meat Loaf', u'Foo Fighters', u'CHVRCHES', u'A.R. Rahman', u'Flume', u'Nine Inch Nails', u'Tame Impala']","[ 0.          0.2997966   0.49186911  0.49741865  0.51866525  0.53589512
  0.53896304  0.54655735  0.54879339  0.54990503  0.55184362  0.55392951
  0.5555423   0.55659965  0.55717274  0.55832235  0.5585171   0.55858443
  0.56156998  0.56255639]"
39,James Arthur,JamesArthur23,0.851556,195,"[u'James Arthur', u'Labrinth', u'Conor Maynard', u'Ben Howard', u'Lawson', u'Tom Odell', u'Elissa', u'Mariah Carey', u'Asking Alexandria', u'Little Mix', u'Rizzle Kicks', u'30 Seconds to Mars', u'Hedley', u'Justin Bieber', u'Gloria Trevi', u'Jason Der\xfclo', u'Green Day', u'The Naked And Famous', u'Christina Perri', u'The Shins']","[ 0.          0.61189099  0.63532055  0.63582066  0.65045813  0.66463284
  0.66929871  0.67111626  0.67556427  0.67640193  0.68154456  0.68186459
  0.68381222  0.68398697  0.68465644  0.68539445  0.68735017  0.68781275
  0.68826954  0.6899965 ]"
